,Genre,Tags,Positive Reviews,Negative Reviews,Copies Sold,Positive Percentage
36750,Adventure,RPGMaker,1559,61,200000-500000,0.9623456790123457
36751,Adventure,Adventure,1559,61,200000-500000,0.9623456790123457
36752,Casual,Free to Play,1559,61,200000-500000,0.9623456790123457
36753,Casual,RPGMaker,1559,61,200000-500000,0.9623456790123457
36754,Casual,Adventure,1559,61,200000-500000,0.9623456790123457
36755,Free to Play,Free to Play,1559,61,200000-500000,0.9623456790123457
36756,Free to Play,RPGMaker,1559,61,200000-500000,0.9623456790123457
36757,Free to Play,Adventure,1559,61,200000-500000,0.9623456790123457
36758,Indie,Free to Play,1559,61,200000-500000,0.9623456790123457
36759,Indie,RPGMaker,1559,61,200000-500000,0.9623456790123457
36760,Indie,Adventure,1559,61,200000-500000,0.9623456790123457
36761,Adventure,Adventure,182,34,50000-100000,0.8425925925925926
36762,Adventure,Point & Click,182,34,50000-100000,0.8425925925925926
36763,Free to Play,Free to Play,278,24,100000-200000,0.9205298013245033
36764,Free to Play,VR,278,24,100000-200000,0.9205298013245033
36765,Indie,Strategy,335,71,20000-50000,0.8251231527093597
36766,Indie,Indie,335,71,20000-50000,0.8251231527093597
36767,Indie,RTS,335,71,20000-50000,0.8251231527093597
36768,Simulation,Strategy,335,71,20000-50000,0.8251231527093597
36769,Simulation,Indie,335,71,20000-50000,0.8251231527093597
36770,Simulation,RTS,335,71,20000-50000,0.8251231527093597
36771,Strategy,Strategy,335,71,20000-50000,0.8251231527093597
36772,Strategy,Indie,335,71,20000-50000,0.8251231527093597
36773,Strategy,RTS,335,71,20000-50000,0.8251231527093597
36774,Action,Free to Play,145,62,50000-100000,0.7004830917874396
36775,Action,RPG,145,62,50000-100000,0.7004830917874396
36776,Action,Massively Multiplayer,145,62,50000-100000,0.7004830917874396
36777,Adventure,Free to Play,145,62,50000-100000,0.7004830917874396
36778,Adventure,RPG,145,62,50000-100000,0.7004830917874396
36779,Adventure,Massively Multiplayer,145,62,50000-100000,0.7004830917874396
36780,Free to Play,Free to Play,145,62,50000-100000,0.7004830917874396
36781,Free to Play,RPG,145,62,50000-100000,0.7004830917874396
36782,Free to Play,Massively Multiplayer,145,62,50000-100000,0.7004830917874396
36783,Indie,Free to Play,145,62,50000-100000,0.7004830917874396
36784,Indie,RPG,145,62,50000-100000,0.7004830917874396
36785,Indie,Massively Multiplayer,145,62,50000-100000,0.7004830917874396
36786,Massively Multiplayer,Free to Play,145,62,50000-100000,0.7004830917874396
36787,Massively Multiplayer,RPG,145,62,50000-100000,0.7004830917874396
36788,Massively Multiplayer,Massively Multiplayer,145,62,50000-100000,0.7004830917874396
36789,RPG,Free to Play,145,62,50000-100000,0.7004830917874396
36790,RPG,RPG,145,62,50000-100000,0.7004830917874396
36791,RPG,Massively Multiplayer,145,62,50000-100000,0.7004830917874396
36792,Action,Free to Play,80,75,100000-200000,0.5161290322580645
36793,Action,Massively Multiplayer,80,75,100000-200000,0.5161290322580645
36794,Action,RPG,80,75,100000-200000,0.5161290322580645
36795,Adventure,Free to Play,80,75,100000-200000,0.5161290322580645
36796,Adventure,Massively Multiplayer,80,75,100000-200000,0.5161290322580645
36797,Adventure,RPG,80,75,100000-200000,0.5161290322580645
36798,Free to Play,Free to Play,80,75,100000-200000,0.5161290322580645
36799,Free to Play,Massively Multiplayer,80,75,100000-200000,0.5161290322580645
36800,Free to Play,RPG,80,75,100000-200000,0.5161290322580645
36801,Massively Multiplayer,Free to Play,80,75,100000-200000,0.5161290322580645
36802,Massively Multiplayer,Massively Multiplayer,80,75,100000-200000,0.5161290322580645
36803,Massively Multiplayer,RPG,80,75,100000-200000,0.5161290322580645
36804,RPG,Free to Play,80,75,100000-200000,0.5161290322580645
36805,RPG,Massively Multiplayer,80,75,100000-200000,0.5161290322580645
36806,RPG,RPG,80,75,100000-200000,0.5161290322580645
36807,Strategy,Free to Play,80,75,100000-200000,0.5161290322580645
36808,Strategy,Massively Multiplayer,80,75,100000-200000,0.5161290322580645
36809,Strategy,RPG,80,75,100000-200000,0.5161290322580645
36810,Casual,Casual,58,30,50000-100000,0.6590909090909091
36811,Casual,Puzzle,58,30,50000-100000,0.6590909090909091
36812,Adventure,Adventure,42,55,20000-50000,0.4329896907216495
36813,Adventure,Casual,42,55,20000-50000,0.4329896907216495
36814,Adventure,Point & Click,42,55,20000-50000,0.4329896907216495
36815,Casual,Adventure,42,55,20000-50000,0.4329896907216495
36816,Casual,Casual,42,55,20000-50000,0.4329896907216495
36817,Casual,Point & Click,42,55,20000-50000,0.4329896907216495
36818,Adventure,Story Rich,5729,1783,200000-500000,0.7626464323748668
36819,Casual,Indie,62,143,200000-500000,0.3024390243902439
36820,Casual,Casual,62,143,200000-500000,0.3024390243902439
36821,Indie,Indie,62,143,200000-500000,0.3024390243902439
36822,Indie,Casual,62,143,200000-500000,0.3024390243902439
36823,Adventure,Indie,426,43,20000-50000,0.908315565031983
36824,Adventure,Adventure,426,43,20000-50000,0.908315565031983
36825,Adventure,Platformer,426,43,20000-50000,0.908315565031983
36826,Indie,Indie,426,43,20000-50000,0.908315565031983
36827,Indie,Adventure,426,43,20000-50000,0.908315565031983
36828,Indie,Platformer,426,43,20000-50000,0.908315565031983
36829,Action,Action,424,86,20000-50000,0.8313725490196079
36830,Action,Indie,424,86,20000-50000,0.8313725490196079
36831,Action,Adventure,424,86,20000-50000,0.8313725490196079
36832,Adventure,Action,424,86,20000-50000,0.8313725490196079
36833,Adventure,Indie,424,86,20000-50000,0.8313725490196079
36834,Adventure,Adventure,424,86,20000-50000,0.8313725490196079
36835,Indie,Action,424,86,20000-50000,0.8313725490196079
36836,Indie,Indie,424,86,20000-50000,0.8313725490196079
36837,Indie,Adventure,424,86,20000-50000,0.8313725490196079
36838,RPG,Action,424,86,20000-50000,0.8313725490196079
36839,RPG,Indie,424,86,20000-50000,0.8313725490196079
36840,RPG,Adventure,424,86,20000-50000,0.8313725490196079
36841,RPG,RPG,36,26,20000-50000,0.5806451612903226
36842,RPG,VR,36,26,20000-50000,0.5806451612903226
36843,Adventure,Free to Play,82,29,50000-100000,0.7387387387387387
36844,Adventure,Simulation,82,29,50000-100000,0.7387387387387387
36845,Adventure,Adventure,82,29,50000-100000,0.7387387387387387
36846,Casual,Free to Play,82,29,50000-100000,0.7387387387387387
36847,Casual,Simulation,82,29,50000-100000,0.7387387387387387
36848,Casual,Adventure,82,29,50000-100000,0.7387387387387387
36849,Free to Play,Free to Play,82,29,50000-100000,0.7387387387387387
36850,Free to Play,Simulation,82,29,50000-100000,0.7387387387387387
36851,Free to Play,Adventure,82,29,50000-100000,0.7387387387387387
36852,Indie,Free to Play,82,29,50000-100000,0.7387387387387387
36853,Indie,Simulation,82,29,50000-100000,0.7387387387387387
36854,Indie,Adventure,82,29,50000-100000,0.7387387387387387
36855,Simulation,Free to Play,82,29,50000-100000,0.7387387387387387
36856,Simulation,Simulation,82,29,50000-100000,0.7387387387387387
36857,Simulation,Adventure,82,29,50000-100000,0.7387387387387387
36858,Casual,Indie,410,103,200000-500000,0.7992202729044834
36859,Casual,Casual,410,103,200000-500000,0.7992202729044834
36860,Casual,Sports,410,103,200000-500000,0.7992202729044834
36861,Indie,Indie,410,103,200000-500000,0.7992202729044834
36862,Indie,Casual,410,103,200000-500000,0.7992202729044834
36863,Indie,Sports,410,103,200000-500000,0.7992202729044834
36864,Sports,Indie,410,103,200000-500000,0.7992202729044834
36865,Sports,Casual,410,103,200000-500000,0.7992202729044834
36866,Sports,Sports,410,103,200000-500000,0.7992202729044834
36867,Action,Early Access,8,5,20000-50000,0.6153846153846154
36868,Action,RPGMaker,8,5,20000-50000,0.6153846153846154
36869,Action,RPG,8,5,20000-50000,0.6153846153846154
36870,Adventure,Early Access,8,5,20000-50000,0.6153846153846154
36871,Adventure,RPGMaker,8,5,20000-50000,0.6153846153846154
36872,Adventure,RPG,8,5,20000-50000,0.6153846153846154
36873,Indie,Early Access,8,5,20000-50000,0.6153846153846154
36874,Indie,RPGMaker,8,5,20000-50000,0.6153846153846154
36875,Indie,RPG,8,5,20000-50000,0.6153846153846154
36876,RPG,Early Access,8,5,20000-50000,0.6153846153846154
36877,RPG,RPGMaker,8,5,20000-50000,0.6153846153846154
36878,RPG,RPG,8,5,20000-50000,0.6153846153846154
36879,Early Access,Early Access,8,5,20000-50000,0.6153846153846154
36880,Early Access,RPGMaker,8,5,20000-50000,0.6153846153846154
36881,Early Access,RPG,8,5,20000-50000,0.6153846153846154
36882,Violent,Free to Play,126,47,20000-50000,0.7283236994219653
36883,Violent,Adventure,126,47,20000-50000,0.7283236994219653
36884,Violent,Indie,126,47,20000-50000,0.7283236994219653
36885,Adventure,Free to Play,126,47,20000-50000,0.7283236994219653
36886,Adventure,Adventure,126,47,20000-50000,0.7283236994219653
36887,Adventure,Indie,126,47,20000-50000,0.7283236994219653
36888,Casual,Free to Play,126,47,20000-50000,0.7283236994219653
36889,Casual,Adventure,126,47,20000-50000,0.7283236994219653
36890,Casual,Indie,126,47,20000-50000,0.7283236994219653
36891,Free to Play,Free to Play,126,47,20000-50000,0.7283236994219653
36892,Free to Play,Adventure,126,47,20000-50000,0.7283236994219653
36893,Free to Play,Indie,126,47,20000-50000,0.7283236994219653
36894,Indie,Free to Play,126,47,20000-50000,0.7283236994219653
36895,Indie,Adventure,126,47,20000-50000,0.7283236994219653
36896,Indie,Indie,126,47,20000-50000,0.7283236994219653
36897,Simulation,Free to Play,126,47,20000-50000,0.7283236994219653
36898,Simulation,Adventure,126,47,20000-50000,0.7283236994219653
36899,Simulation,Indie,126,47,20000-50000,0.7283236994219653
36900,Casual,Casual,44,60,200000-500000,0.4230769230769231
36901,Casual,Indie,44,60,200000-500000,0.4230769230769231
36902,Indie,Casual,44,60,200000-500000,0.4230769230769231
36903,Indie,Indie,44,60,200000-500000,0.4230769230769231
36904,Casual,Indie,3559,95,100000-200000,0.9740010946907499
36905,Casual,Puzzle,3559,95,100000-200000,0.9740010946907499
36906,Casual,Casual,3559,95,100000-200000,0.9740010946907499
36907,Indie,Indie,3559,95,100000-200000,0.9740010946907499
36908,Indie,Puzzle,3559,95,100000-200000,0.9740010946907499
36909,Indie,Casual,3559,95,100000-200000,0.9740010946907499
36910,Adventure,Puzzle,3012,486,200000-500000,0.8610634648370498
36911,Adventure,Space,3012,486,200000-500000,0.8610634648370498
36912,Adventure,Adventure,67,12,20000-50000,0.8481012658227848
36913,Adventure,Indie,67,12,20000-50000,0.8481012658227848
36914,Adventure,Free to Play,67,12,20000-50000,0.8481012658227848
36915,Indie,Adventure,67,12,20000-50000,0.8481012658227848
36916,Indie,Indie,67,12,20000-50000,0.8481012658227848
36917,Indie,Free to Play,67,12,20000-50000,0.8481012658227848
36918,Action,Simulation,42,19,20000-50000,0.6885245901639344
36919,Action,Action,42,19,20000-50000,0.6885245901639344
36920,Action,Indie,42,19,20000-50000,0.6885245901639344
36921,Casual,Simulation,42,19,20000-50000,0.6885245901639344
36922,Casual,Action,42,19,20000-50000,0.6885245901639344
36923,Casual,Indie,42,19,20000-50000,0.6885245901639344
36924,Indie,Simulation,42,19,20000-50000,0.6885245901639344
36925,Indie,Action,42,19,20000-50000,0.6885245901639344
36926,Indie,Indie,42,19,20000-50000,0.6885245901639344
36927,Simulation,Simulation,42,19,20000-50000,0.6885245901639344
36928,Simulation,Action,42,19,20000-50000,0.6885245901639344
36929,Simulation,Indie,42,19,20000-50000,0.6885245901639344
36930,Action,Indie,388,61,50000-100000,0.8641425389755011
36931,Action,Action,388,61,50000-100000,0.8641425389755011
36932,Indie,Indie,388,61,50000-100000,0.8641425389755011
36933,Indie,Action,388,61,50000-100000,0.8641425389755011
36934,Action,Adventure,54,12,50000-100000,0.8181818181818182
36935,Action,Indie,54,12,50000-100000,0.8181818181818182
36936,Action,Action,54,12,50000-100000,0.8181818181818182
36937,Adventure,Adventure,54,12,50000-100000,0.8181818181818182
36938,Adventure,Indie,54,12,50000-100000,0.8181818181818182
36939,Adventure,Action,54,12,50000-100000,0.8181818181818182
36940,Indie,Adventure,54,12,50000-100000,0.8181818181818182
36941,Indie,Indie,54,12,50000-100000,0.8181818181818182
36942,Indie,Action,54,12,50000-100000,0.8181818181818182
36943,RPG,Adventure,54,12,50000-100000,0.8181818181818182
36944,RPG,Indie,54,12,50000-100000,0.8181818181818182
36945,RPG,Action,54,12,50000-100000,0.8181818181818182
36946,Adventure,Adventure,12,8,20000-50000,0.6
36947,Adventure,Indie,12,8,20000-50000,0.6
36948,Adventure,Casual,12,8,20000-50000,0.6
36949,Casual,Adventure,12,8,20000-50000,0.6
36950,Casual,Indie,12,8,20000-50000,0.6
36951,Casual,Casual,12,8,20000-50000,0.6
36952,Indie,Adventure,12,8,20000-50000,0.6
36953,Indie,Indie,12,8,20000-50000,0.6
36954,Indie,Casual,12,8,20000-50000,0.6
36955,Adventure,Adventure,56,26,50000-100000,0.6829268292682927
36956,Adventure,Free to Play,56,26,50000-100000,0.6829268292682927
36957,Adventure,Casual,56,26,50000-100000,0.6829268292682927
36958,Casual,Adventure,56,26,50000-100000,0.6829268292682927
36959,Casual,Free to Play,56,26,50000-100000,0.6829268292682927
36960,Casual,Casual,56,26,50000-100000,0.6829268292682927
36961,Free to Play,Adventure,56,26,50000-100000,0.6829268292682927
36962,Free to Play,Free to Play,56,26,50000-100000,0.6829268292682927
36963,Free to Play,Casual,56,26,50000-100000,0.6829268292682927
36964,Violent,Multiplayer,589,109,20000-50000,0.8438395415472779
36965,Violent,Gore,589,109,20000-50000,0.8438395415472779
36966,Violent,Action,589,109,20000-50000,0.8438395415472779
36967,Gore,Multiplayer,589,109,20000-50000,0.8438395415472779
36968,Gore,Gore,589,109,20000-50000,0.8438395415472779
36969,Gore,Action,589,109,20000-50000,0.8438395415472779
36970,Action,Multiplayer,589,109,20000-50000,0.8438395415472779
36971,Action,Gore,589,109,20000-50000,0.8438395415472779
36972,Action,Action,589,109,20000-50000,0.8438395415472779
36973,Indie,Multiplayer,589,109,20000-50000,0.8438395415472779
36974,Indie,Gore,589,109,20000-50000,0.8438395415472779
36975,Indie,Action,589,109,20000-50000,0.8438395415472779
36976,Action,Action,55,18,20000-50000,0.7534246575342466
36977,Action,Indie,55,18,20000-50000,0.7534246575342466
36978,Action,Sports,55,18,20000-50000,0.7534246575342466
36979,Casual,Action,55,18,20000-50000,0.7534246575342466
36980,Casual,Indie,55,18,20000-50000,0.7534246575342466
36981,Casual,Sports,55,18,20000-50000,0.7534246575342466
36982,Free to Play,Action,55,18,20000-50000,0.7534246575342466
36983,Free to Play,Indie,55,18,20000-50000,0.7534246575342466
36984,Free to Play,Sports,55,18,20000-50000,0.7534246575342466
36985,Indie,Action,55,18,20000-50000,0.7534246575342466
36986,Indie,Indie,55,18,20000-50000,0.7534246575342466
36987,Indie,Sports,55,18,20000-50000,0.7534246575342466
36988,Sports,Action,55,18,20000-50000,0.7534246575342466
36989,Sports,Indie,55,18,20000-50000,0.7534246575342466
36990,Sports,Sports,55,18,20000-50000,0.7534246575342466
36991,Free to Play,Free to Play,17,11,20000-50000,0.6071428571428571
36992,Free to Play,Indie,17,11,20000-50000,0.6071428571428571
36993,Free to Play,Horror,17,11,20000-50000,0.6071428571428571
36994,Indie,Free to Play,17,11,20000-50000,0.6071428571428571
36995,Indie,Indie,17,11,20000-50000,0.6071428571428571
36996,Indie,Horror,17,11,20000-50000,0.6071428571428571
36997,Casual,Casual,131,34,20000-50000,0.793939393939394
36998,Casual,Puzzle,131,34,20000-50000,0.793939393939394
36999,Action,Action,291,38,50000-100000,0.8844984802431611
37000,Action,Indie,291,38,50000-100000,0.8844984802431611
37001,Action,Violent,291,38,50000-100000,0.8844984802431611
37002,Indie,Action,291,38,50000-100000,0.8844984802431611
37003,Indie,Indie,291,38,50000-100000,0.8844984802431611
37004,Indie,Violent,291,38,50000-100000,0.8844984802431611
37005,Action,RPG,734,472,20000-50000,0.6086235489220564
37006,Action,Massively Multiplayer,734,472,20000-50000,0.6086235489220564
37007,Action,Sandbox,734,472,20000-50000,0.6086235489220564
37008,Adventure,RPG,734,472,20000-50000,0.6086235489220564
37009,Adventure,Massively Multiplayer,734,472,20000-50000,0.6086235489220564
37010,Adventure,Sandbox,734,472,20000-50000,0.6086235489220564
37011,Indie,RPG,734,472,20000-50000,0.6086235489220564
37012,Indie,Massively Multiplayer,734,472,20000-50000,0.6086235489220564
37013,Indie,Sandbox,734,472,20000-50000,0.6086235489220564
37014,Massively Multiplayer,RPG,734,472,20000-50000,0.6086235489220564
37015,Massively Multiplayer,Massively Multiplayer,734,472,20000-50000,0.6086235489220564
37016,Massively Multiplayer,Sandbox,734,472,20000-50000,0.6086235489220564
37017,RPG,RPG,734,472,20000-50000,0.6086235489220564
37018,RPG,Massively Multiplayer,734,472,20000-50000,0.6086235489220564
37019,RPG,Sandbox,734,472,20000-50000,0.6086235489220564
37020,RPG,RPG,522,76,100000-200000,0.8729096989966555
37021,RPG,Story Rich,522,76,100000-200000,0.8729096989966555
37022,Action,Casual,17,4,20000-50000,0.8095238095238095
37023,Action,Indie,17,4,20000-50000,0.8095238095238095
37024,Action,Action,17,4,20000-50000,0.8095238095238095
37025,Casual,Casual,17,4,20000-50000,0.8095238095238095
37026,Casual,Indie,17,4,20000-50000,0.8095238095238095
37027,Casual,Action,17,4,20000-50000,0.8095238095238095
37028,Indie,Casual,17,4,20000-50000,0.8095238095238095
37029,Indie,Indie,17,4,20000-50000,0.8095238095238095
37030,Indie,Action,17,4,20000-50000,0.8095238095238095
37031,Action,Action,7,8,50000-100000,0.4666666666666667
37032,Action,Violent,7,8,50000-100000,0.4666666666666667
37033,Action,Strategy,7,8,50000-100000,0.4666666666666667
37034,Adventure,Action,7,8,50000-100000,0.4666666666666667
37035,Adventure,Violent,7,8,50000-100000,0.4666666666666667
37036,Adventure,Strategy,7,8,50000-100000,0.4666666666666667
37037,Strategy,Action,7,8,50000-100000,0.4666666666666667
37038,Strategy,Violent,7,8,50000-100000,0.4666666666666667
